age,exercise,reps,duration_min,reps_per_min,met,value_type,source_baseline
28,squat,15,5.0,3.0,2.41,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
67,push-up,50,5.0,10.0,4.67,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
21,crunch,24,0.5,48.0,3.52,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
56,jumping_jack,600,10.0,60.0,5.92,estimated_synthetic,NCCOR Youth Compendium
55,squat,10,1.0,10.0,5.93,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
69,push-up,11,0.5,22.0,6.48,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,30,0.5,60.0,3.55,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,24,0.5,48.0,5.37,estimated_synthetic,NCCOR Youth Compendium
29,squat,112,2.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
18,push-up,296,8.0,37.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,8,0.5,16.0,3.18,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
32,jumping_jack,42,1.0,42.0,5.3,estimated_synthetic,NCCOR Youth Compendium
51,squat,30,10.0,3.0,2.47,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
31,push-up,12,3.0,4.0,4.0,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
68,crunch,20,1.5,13.33,3.02,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,240,10.0,24.0,4.85,estimated_synthetic,NCCOR Youth Compendium
24,squat,128,8.0,16.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,129,3.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,112,8.0,14.0,2.89,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
26,jumping_jack,55,1.0,55.0,5.65,estimated_synthetic,NCCOR Youth Compendium
48,squat,52,2.0,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
70,push-up,215,5.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,13,1.0,13.0,2.93,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,260,5.0,52.0,5.5,estimated_synthetic,NCCOR Youth Compendium
31,squat,136,8.0,17.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
18,push-up,560,10.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
54,crunch,12,3.0,4.0,2.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
17,jumping_jack,5,1.0,5.0,4.06,estimated_synthetic,NCCOR Youth Compendium
70,squat,350,10.0,35.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
68,push-up,60,2.0,30.0,7.9,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
25,crunch,28,2.0,14.0,3.05,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
20,jumping_jack,18,0.5,36.0,4.95,estimated_synthetic,NCCOR Youth Compendium
25,squat,28,0.5,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
37,push-up,344,8.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
27,crunch,33,1.0,33.0,3.59,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
36,jumping_jack,285,5.0,57.0,5.8,estimated_synthetic,NCCOR Youth Compendium
43,squat,10,0.5,20.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,8,0.5,16.0,6.56,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
39,crunch,24,0.5,48.0,3.22,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
41,jumping_jack,168,3.0,56.0,5.5,estimated_synthetic,NCCOR Youth Compendium
66,squat,235,5.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
27,push-up,8,0.5,16.0,6.87,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
58,crunch,15,1.0,15.0,3.02,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
67,jumping_jack,176,8.0,22.0,4.58,estimated_synthetic,NCCOR Youth Compendium
22,squat,5,0.5,10.0,6.12,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
56,push-up,20,2.0,10.0,5.57,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
69,crunch,92,2.0,46.0,3.37,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
44,jumping_jack,60,10.0,6.0,3.83,estimated_synthetic,NCCOR Youth Compendium
64,squat,15,3.0,5.0,3.29,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
49,push-up,240,10.0,24.0,8.2,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,60,5.0,12.0,2.76,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,272,8.0,34.0,4.79,estimated_synthetic,NCCOR Youth Compendium
51,squat,20,1.5,13.33,8.1,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
18,push-up,153,3.0,51.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
55,crunch,15,5.0,3.0,2.23,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
47,jumping_jack,76,1.5,50.67,5.37,estimated_synthetic,NCCOR Youth Compendium
56,squat,3,0.5,6.0,3.69,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,115,5.0,23.0,7.88,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,60,5.0,12.0,2.64,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
32,jumping_jack,20,0.5,40.0,5.31,estimated_synthetic,NCCOR Youth Compendium
59,squat,22,0.5,44.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,20,0.5,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
16,crunch,40,8.0,5.0,2.29,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
29,jumping_jack,100,2.0,50.0,5.57,estimated_synthetic,NCCOR Youth Compendium
17,squat,112,8.0,14.0,8.12,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
64,push-up,22,0.5,44.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
45,crunch,156,3.0,52.0,3.52,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
27,jumping_jack,6,0.5,12.0,4.42,estimated_synthetic,NCCOR Youth Compendium
22,squat,52,1.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
41,push-up,310,10.0,31.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
17,crunch,92,2.0,46.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
43,jumping_jack,75,1.5,50.0,5.85,estimated_synthetic,NCCOR Youth Compendium
69,squat,12,0.5,24.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,52,1.5,34.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
24,crunch,70,5.0,14.0,3.04,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
52,jumping_jack,424,8.0,53.0,5.49,estimated_synthetic,NCCOR Youth Compendium
68,squat,65,5.0,13.0,6.79,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
52,push-up,66,2.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
58,crunch,100,5.0,20.0,3.17,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
49,jumping_jack,50,5.0,10.0,3.82,estimated_synthetic,NCCOR Youth Compendium
65,squat,205,5.0,41.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
34,push-up,8,0.5,16.0,6.57,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,56,2.0,28.0,3.37,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
56,jumping_jack,118,2.0,59.0,5.74,estimated_synthetic,NCCOR Youth Compendium
41,squat,11,0.5,22.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
46,push-up,57,1.5,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
45,crunch,17,1.0,17.0,3.21,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
39,jumping_jack,76,1.5,50.67,5.31,estimated_synthetic,NCCOR Youth Compendium
55,squat,47,1.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
47,push-up,470,10.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
65,crunch,51,1.5,34.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
57,jumping_jack,39,3.0,13.0,4.17,estimated_synthetic,NCCOR Youth Compendium
25,squat,330,10.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
54,push-up,88,2.0,44.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
23,crunch,126,3.0,42.0,3.6,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
44,jumping_jack,46,2.0,23.0,4.63,estimated_synthetic,NCCOR Youth Compendium
33,squat,57,1.5,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,16,0.5,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,5,1.0,5.0,2.21,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
25,jumping_jack,118,2.0,59.0,5.81,estimated_synthetic,NCCOR Youth Compendium
34,squat,4,0.5,8.0,4.88,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,118,2.0,59.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
70,crunch,51,1.0,51.0,3.46,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
49,jumping_jack,48,3.0,16.0,4.17,estimated_synthetic,NCCOR Youth Compendium
70,squat,6,0.5,12.0,6.48,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
16,push-up,240,10.0,24.0,7.79,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
55,crunch,162,3.0,54.0,3.54,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
57,jumping_jack,440,10.0,44.0,5.64,estimated_synthetic,NCCOR Youth Compendium
45,squat,86,1.5,57.33,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
70,push-up,138,3.0,46.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
69,crunch,35,5.0,7.0,2.44,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
43,jumping_jack,440,8.0,55.0,5.63,estimated_synthetic,NCCOR Youth Compendium
38,squat,110,10.0,11.0,6.6,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
64,push-up,35,5.0,7.0,4.33,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
58,crunch,19,0.5,38.0,3.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,30,2.0,15.0,4.49,estimated_synthetic,NCCOR Youth Compendium
55,squat,180,5.0,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,360,10.0,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
40,crunch,129,3.0,43.0,3.23,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
25,jumping_jack,4,0.5,8.0,3.86,estimated_synthetic,NCCOR Youth Compendium
28,squat,20,2.0,10.0,6.2,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
29,push-up,26,2.0,13.0,6.17,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
61,crunch,260,10.0,26.0,3.44,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
35,jumping_jack,100,10.0,10.0,4.01,estimated_synthetic,NCCOR Youth Compendium
62,squat,260,5.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
16,push-up,70,10.0,7.0,4.66,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
20,crunch,15,3.0,5.0,2.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
19,jumping_jack,9,0.5,18.0,4.49,estimated_synthetic,NCCOR Youth Compendium
15,squat,155,5.0,31.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
68,push-up,28,0.5,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
40,crunch,160,8.0,20.0,3.16,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
28,jumping_jack,8,1.0,8.0,4.36,estimated_synthetic,NCCOR Youth Compendium
63,squat,190,10.0,19.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
39,push-up,18,0.5,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
31,crunch,270,5.0,54.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
54,jumping_jack,33,3.0,11.0,4.27,estimated_synthetic,NCCOR Youth Compendium
28,squat,6,0.5,12.0,7.21,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,55,5.0,11.0,5.74,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
54,crunch,28,1.5,18.67,3.2,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
50,jumping_jack,84,2.0,42.0,5.15,estimated_synthetic,NCCOR Youth Compendium
26,squat,33,1.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
18,push-up,320,8.0,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
39,crunch,42,1.0,42.0,3.36,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
60,jumping_jack,20,0.5,40.0,5.0,estimated_synthetic,NCCOR Youth Compendium
16,squat,130,5.0,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
38,push-up,30,5.0,6.0,4.64,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,12,1.0,12.0,3.12,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,21,3.0,7.0,3.68,estimated_synthetic,NCCOR Youth Compendium
27,squat,29,0.5,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
27,push-up,490,10.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
15,crunch,21,1.5,14.0,2.91,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
44,jumping_jack,100,10.0,10.0,4.23,estimated_synthetic,NCCOR Youth Compendium
40,squat,4,0.5,8.0,4.88,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
66,push-up,310,10.0,31.0,7.98,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,63,1.5,42.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,33,1.0,33.0,5.04,estimated_synthetic,NCCOR Youth Compendium
27,squat,295,5.0,59.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
36,push-up,171,3.0,57.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
23,crunch,108,3.0,36.0,3.25,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
69,jumping_jack,285,5.0,57.0,5.62,estimated_synthetic,NCCOR Youth Compendium
64,squat,135,5.0,27.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,28,1.0,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
22,crunch,168,3.0,56.0,3.35,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,225,5.0,45.0,5.13,estimated_synthetic,NCCOR Youth Compendium
64,squat,230,5.0,46.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,160,10.0,16.0,6.52,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
30,crunch,280,10.0,28.0,3.34,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
52,jumping_jack,295,5.0,59.0,6.12,estimated_synthetic,NCCOR Youth Compendium
55,squat,33,1.5,22.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
51,push-up,360,10.0,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
50,crunch,144,3.0,48.0,3.32,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
31,jumping_jack,11,1.0,11.0,4.1,estimated_synthetic,NCCOR Youth Compendium
70,squat,27,0.5,54.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
63,push-up,81,3.0,27.0,7.35,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,6,1.0,6.0,2.37,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,490,10.0,49.0,5.4,estimated_synthetic,NCCOR Youth Compendium
43,squat,20,5.0,4.0,2.8,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
62,push-up,14,0.5,28.0,7.41,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
54,crunch,340,10.0,34.0,3.5,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
37,jumping_jack,70,1.5,46.67,5.37,estimated_synthetic,NCCOR Youth Compendium
37,squat,264,8.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
19,push-up,88,1.5,58.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,272,8.0,34.0,3.32,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
30,jumping_jack,168,3.0,56.0,5.78,estimated_synthetic,NCCOR Youth Compendium
19,squat,70,2.0,35.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
21,push-up,43,1.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
21,crunch,68,2.0,34.0,3.37,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
47,jumping_jack,580,10.0,58.0,5.84,estimated_synthetic,NCCOR Youth Compendium
48,squat,55,1.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,265,5.0,53.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
15,crunch,6,1.0,6.0,2.38,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,90,2.0,45.0,5.42,estimated_synthetic,NCCOR Youth Compendium
65,squat,69,3.0,23.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
36,push-up,27,1.0,27.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,23,1.0,23.0,3.66,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
18,jumping_jack,59,1.0,59.0,5.78,estimated_synthetic,NCCOR Youth Compendium
43,squat,32,1.5,21.33,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
22,push-up,168,3.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
39,crunch,108,3.0,36.0,3.44,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
60,jumping_jack,26,0.5,52.0,5.68,estimated_synthetic,NCCOR Youth Compendium
52,squat,20,0.5,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
42,push-up,40,5.0,8.0,5.18,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
19,crunch,3,0.5,6.0,2.57,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,15,0.5,30.0,4.5,estimated_synthetic,NCCOR Youth Compendium
32,squat,165,3.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
60,push-up,26,1.5,17.33,6.01,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
56,crunch,430,10.0,43.0,3.4,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
31,jumping_jack,480,8.0,60.0,5.9,estimated_synthetic,NCCOR Youth Compendium
15,squat,20,0.5,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
48,push-up,26,2.0,13.0,5.76,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
30,crunch,95,5.0,19.0,3.25,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
43,jumping_jack,36,1.0,36.0,4.92,estimated_synthetic,NCCOR Youth Compendium
56,squat,40,8.0,5.0,3.16,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,540,10.0,54.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,16,1.0,16.0,3.08,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
68,jumping_jack,42,2.0,21.0,4.52,estimated_synthetic,NCCOR Youth Compendium
65,squat,117,3.0,39.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
39,push-up,56,8.0,7.0,5.09,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
43,crunch,310,10.0,31.0,3.64,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
17,jumping_jack,190,10.0,19.0,4.3,estimated_synthetic,NCCOR Youth Compendium
18,squat,177,3.0,59.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
29,push-up,86,2.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
63,crunch,52,1.5,34.67,3.32,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
56,jumping_jack,51,1.5,34.0,5.03,estimated_synthetic,NCCOR Youth Compendium
25,squat,13,0.5,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
21,push-up,344,8.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
37,crunch,46,1.0,46.0,3.36,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
43,jumping_jack,75,5.0,15.0,4.29,estimated_synthetic,NCCOR Youth Compendium
17,squat,140,5.0,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
27,push-up,30,2.0,15.0,6.47,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,51,1.0,51.0,3.46,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,40,8.0,5.0,4.06,estimated_synthetic,NCCOR Youth Compendium
26,squat,147,3.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,60,10.0,6.0,4.71,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
33,crunch,17,0.5,34.0,3.36,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
49,jumping_jack,22,0.5,44.0,5.13,estimated_synthetic,NCCOR Youth Compendium
